/usr/local/lib/python3.10/dist-packages/torch/nn/modules/lazy.py:180: UserWarning: Lazy modules are a new feature under heavy development so changes to the API or functionality can happen at any moment.
  warnings.warn('Lazy modules are a new feature under heavy development '
Epoch 0 [1.2s]: train==[6.46870=4.16875 + 0.69084 +0.69134 + 0.00000]
Epoch 20 [0.6s]: train==[0.76383=0.15982 + 0.34001 +0.37011 + 0.00000]
Epoch 40 [0.5s]: train==[0.08128=0.02460 + 0.01954 +0.04469 + 0.00000]
Epoch 60 [0.6s]: train==[0.01806=0.00643 + 0.00520 +0.00740 + 0.00000]
Epoch 80 [0.5s]: train==[0.01195=0.00422 + 0.00392 +0.00438 + 0.00000]
Epoch 100 [0.6s]: train==[0.01084=0.00398 + 0.00356 +0.00373 + 0.00000]
Epoch 120 [0.5s]: train==[0.01044=0.00397 + 0.00337 +0.00344 + 0.00000]
Epoch 140 [0.6s]: train==[0.01021=0.00398 + 0.00324 +0.00326 + 0.00000]
Epoch 160 [0.5s]: train==[0.01004=0.00399 + 0.00315 +0.00314 + 0.00000]
Epoch 180 [0.6s]: train==[0.00992=0.00399 + 0.00308 +0.00306 + 0.00000]
Epoch 200 [0.5s]: train==[0.01052=0.00398 + 0.00302 +0.00299 + 0.00000]
Epoch 220 [0.6s]: train==[0.01145=0.00396 + 0.00298 +0.00295 + 0.00000]
Epoch 240 [0.5s]: train==[0.00962=0.00394 + 0.00294 +0.00290 + 0.00000]
Epoch 260 [0.6s]: train==[0.00954=0.00392 + 0.00291 +0.00287 + 0.00000]
Epoch 280 [0.7s]: train==[0.00946=0.00389 + 0.00288 +0.00284 + 0.00000]
Epoch 300 [0.6s]: train==[0.00939=0.00387 + 0.00286 +0.00282 + 0.00000]
Epoch 320 [0.7s]: train==[0.00931=0.00383 + 0.00284 +0.00280 + 0.00000]
Epoch 340 [0.6s]: train==[0.00924=0.00380 + 0.00282 +0.00278 + 0.00000]
Epoch 360 [0.5s]: train==[0.00993=0.00378 + 0.00281 +0.00276 + 0.00000]
Epoch 380 [0.6s]: train==[0.00912=0.00374 + 0.00279 +0.00274 + 0.00000]
Epoch 400 [0.6s]: train==[0.00905=0.00370 + 0.00278 +0.00273 + 0.00000]
Epoch 420 [0.6s]: train==[0.00899=0.00367 + 0.00277 +0.00272 + 0.00000]
Epoch 440 [0.5s]: train==[0.00894=0.00365 + 0.00276 +0.00270 + 0.00000]
Epoch 460 [0.7s]: train==[0.00887=0.00360 + 0.00275 +0.00269 + 0.00000]
Epoch 480 [0.5s]: train==[0.00881=0.00356 + 0.00274 +0.00268 + 0.00000]
Epoch 500 [0.7s]: train==[0.00875=0.00353 + 0.00273 +0.00267 + 0.00000]
Epoch 520 [0.5s]: train==[0.00870=0.00350 + 0.00272 +0.00266 + 0.00000]
Epoch 540 [0.6s]: train==[0.00864=0.00347 + 0.00271 +0.00265 + 0.00000]
Epoch 560 [0.5s]: train==[0.00860=0.00344 + 0.00270 +0.00264 + 0.00000]
Epoch 580 [0.6s]: train==[0.00854=0.00340 + 0.00270 +0.00264 + 0.00000]
Epoch 600 [0.7s]: train==[0.00849=0.00337 + 0.00269 +0.00263 + 0.00000]
Epoch 620 [0.6s]: train==[0.00844=0.00334 + 0.00268 +0.00262 + 0.00000]
Epoch 640 [0.5s]: train==[0.00840=0.00331 + 0.00268 +0.00261 + 0.00000]
Epoch 660 [0.6s]: train==[0.00836=0.00328 + 0.00267 +0.00261 + 0.00000]
Epoch 680 [0.5s]: train==[0.00831=0.00325 + 0.00267 +0.00260 + 0.00000]
Epoch 700 [0.6s]: train==[0.00930=0.00322 + 0.00266 +0.00260 + 0.00000]
Epoch 720 [0.6s]: train==[0.00824=0.00321 + 0.00266 +0.00259 + 0.00000]
Epoch 740 [0.5s]: train==[0.01169=0.00317 + 0.00265 +0.00259 + 0.00000]
Epoch 760 [0.6s]: train==[0.00815=0.00314 + 0.00265 +0.00258 + 0.00000]
Epoch 780 [0.5s]: train==[0.01110=0.00312 + 0.00264 +0.00258 + 0.00000]
Epoch 800 [0.5s]: train==[0.00982=0.00309 + 0.00264 +0.00257 + 0.00000]
Epoch 820 [0.6s]: train==[0.00803=0.00306 + 0.00263 +0.00257 + 0.00000]
